registry_id,record_plane,model_id,name,alternate_names,entry_kind,origin,status,review_state,nav_path,domain_tags,legacy_alias,existing_spec_ref,parent_ids,contains_ids,aligned_model_ids,purpose,owner_or_maintainer,source_url,namespace_uri,source_version_or_year,source_group,source_category,source_format,composition_role,default_link_type,priority_wave,priority_score,priority_method,priority_confidence,priority_rationale,factor_demand,factor_data,factor_reuse,factor_interop,factor_feasibility,factor_robotics,factor_overlap,possible_duplicate_of,shared_source_with,relations_ref,validation_flags,provenance
ext.omnibor.78efcc7f,interoperability,,OmniBOR,OmniBOR,external-standard,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.SOFTWARE.DEVOPS.SECURITY.ARTIFACTS,INF.SFT;INF.AI;ACT.CYB,,,,,WM-SFT-001;WM-SFT-007;WM-SFT-012;WM-SFT-014;WM-ACT-020;WM-ACT-042,Artifact dependency graph via intrinsic IDs,OmniBOR (OpenSSF),https://omnibor.io/spec/,gitoid:,2022/ongoing,"Software, DevOps & Security Artifacts",Convention,gitoid/text,R3,REFERENCE,3,47,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.webxr.cbed43aa,interoperability,,WebXR Device API,WebXR,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.3D.GAMING.XR.ROBOTICS,INF.VRT;INF.MED;PHY.OBJ,,,,,,Successor to deprecated WebVR,W3C (Immersive Web WG),https://www.w3.org/TR/webxr/,—,2018,"3D, Gaming, XR & Robotics",API Description,JavaScript Web API,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.caip-122.e7b4fbe3,interoperability,,Sign-In With X,CAIP-122,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.BLOCKCHAIN.WEB3.TOKENS,INF.VRT;SOC.ECO,,,,,,Chain-agnostic generalization of SIWE,Chain Agnostic (CASA),https://chainagnostic.org/CAIPs/caip-122,—,2022,"Blockchain, Web3 & Tokens",Protocol,Markdown spec,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.caldav.6aa38579,interoperability,,CalDAV,CalDAV,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,WebDAV calendar access/sync,IETF,https://www.rfc-editor.org/rfc/rfc4791,—,2007,"Calendaring, Contacts & Social",Protocol,RFC,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.carddav.ed7dcba1,interoperability,,CardDAV,CardDAV,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,WebDAV contact access/sync,IETF,https://www.rfc-editor.org/rfc/rfc6352,—,2011,"Calendaring, Contacts & Social",Protocol,RFC,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.jmap.54d41672,interoperability,,JMAP Core,JMAP,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,"JSON sync protocol; RFC 8621 Mail, 9610 Contacts",IETF (Fastmail),https://www.rfc-editor.org/rfc/rfc8620,—,2019,"Calendaring, Contacts & Social",Protocol,RFC + JSON,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.webfinger.1f5d9089,interoperability,,WebFinger,WebFinger,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,Handle-to-endpoint discovery (used by ActivityPub),IETF,https://www.rfc-editor.org/rfc/rfc7033,acct:,2013,"Calendaring, Contacts & Social",Protocol,RFC + JRD/JSON,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.imip.c2f666b2,interoperability,,iMIP,iMIP,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,iTIP over email (MIME),IETF,https://www.rfc-editor.org/rfc/rfc6047,—,2010,"Calendaring, Contacts & Social",Protocol,RFC,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.itip.f4ba7061,interoperability,,iTIP,iTIP,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,Interoperability scheduling semantics,IETF,https://www.rfc-editor.org/rfc/rfc5546,—,2009,"Calendaring, Contacts & Social",Protocol,RFC,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.hal.c2652512,interoperability,,Hypertext Application Language,HAL,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.DATA.API.SERIALIZATION,INF.DAT;INF.SFT,,,,,,Hypermedia link convention,M. Kelly (IETF I-D),https://datatracker.ietf.org/doc/html/draft-kelly-json-hal,—,2012/2016,"Data, API & Serialization",API Description,JSON/XML,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.oapi-coverages.30356701,interoperability,,OGC API - Coverages,OAPI-Coverages,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.GEOSPATIAL.TEMPORAL,PHY.PLC;XCT.TIME;XCT.LOC,,,,,,Gridded/raster access; WCS successor,OGC,https://docs.ogc.org/DRAFTS/19-087.html,OGC 19-087,2026,Geospatial & Temporal,Service API,OpenAPI/JSON,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.oapi-styles.cc86fa4f,interoperability,,OGC API - Styles,OAPI-Styles,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.GEOSPATIAL.TEMPORAL,PHY.PLC;XCT.TIME;XCT.LOC,,,,,,Style management API,OGC,https://docs.ogc.org/DRAFTS/20-009.html,OGC 20-009,2026,Geospatial & Temporal,Service API,OpenAPI/JSON,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.oauth.4485a8b3,interoperability,,OAuth 2.0 Authorization Framework,OAuth,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.IDENTITY.SECURITY.PRIVACY.GOVERNANCE,XCT;SOC.PER;ACT.CYB,,,,,,Delegated-authorization framework,IETF,https://datatracker.ietf.org/doc/html/rfc6749,—,2012,"Identity, Security, Privacy & Governance",Protocol,HTTP / JSON,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.coap.f28ca795,interoperability,,Constrained Application Protocol,CoAP,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.IOT.DEVICES.DIGITAL.TWINS,PHY.OBJ;INF.VRT;INF.DAT,,,,,,RESTful protocol for constrained devices,IETF (RFC 7252),https://www.rfc-editor.org/rfc/rfc7252,coap://,2014,"IoT, Devices & Digital Twins",Protocol,Binary,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.diameter-rfc-6733.92141a65,interoperability,,Diameter Base Protocol (Credit-Control),Diameter / RFC 6733,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.TELECOM.BILLING.ROAMING.NUMBERING,ACT.SRV;SOC.ECO;XCT.ID,,,,,,AAA framework; credit-control (RFC 4006) for online charging,IETF,https://www.rfc-editor.org/rfc/rfc6733.html,—,2003/2012,"Telecom Billing, Roaming & Numbering",Protocol,AVP message protocol,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.enum-rfc-6116.1e7b3ec7,interoperability,,ENUM (E.164 to URI DDDS),ENUM / RFC 6116,protocol-interface,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.TELECOM.BILLING.ROAMING.NUMBERING,ACT.SRV;SOC.ECO;XCT.ID,,,,,,Maps E.164 numbers to URIs via DNS,IETF,https://www.rfc-editor.org/rfc/rfc6116.html,e164.arpa,2000/2011,"Telecom Billing, Roaming & Numbering",Protocol,DNS NAPTR records,R8,N/A,3,46,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.umbel.28bf754b,interoperability,,Upper Mapping and Binding Exchange Layer,UMBEL,vocabulary-classification,vercy-external-catalogue,legacy-or-superseded,source-normalized,EXT.SEMANTIC.WEB.LINKED.DATA,INF.KNW;INF.DAT,,,,,,OpenCyc-derived reference layer,Structured Dynamics,http://umbel.org,http://umbel.org/umbel#,2008 / 2016,Semantic Web & Linked Data,Controlled Vocabulary,SKOS + OWL2,R2,REFERENCE,3,43,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.istc.eaa11f60,interoperability,,ISO 21047 ISTC,ISTC,identifier-scheme,vercy-external-catalogue,legacy-or-superseded,source-normalized,EXT.LIBRARY.METADATA.CULTURAL.HERITAGE,INF.REC;INF.MED;SOC.CIV,,,,,,Withdrawn; no registration authority,(RA defunct),https://www.iso.org/standard/41603.html,—,2009,"Library, Metadata & Cultural Heritage",Textual work identifier,16-char hex,R3,REFERENCE,3,41,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,ext.istc.9cc6e66f,,shared-source-url-review,external-models.csv
ext.istc.9cc6e66f,interoperability,,International Standard Text Code,ISTC,identifier-scheme,vercy-external-catalogue,legacy-or-superseded,source-normalized,EXT.RESEARCH.DATA.SCHOLARLY.IDENTIFIERS,ACT.RES;INF.REC;INF.DAT,,,,,WM-ACT-036;WM-REC-004;WM-DAT-001;WM-MAT-005;WM-KNW-008,"Textual-works ID; ISO-withdrawn, RA closed",(RA defunct 2017),https://www.iso.org/standard/41603.html,—,2009,"Research Data, Scholarly & Identifiers",Identifier Scheme,ISO 21047:2009,R3,REFERENCE,3,41,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.erc-735.1aea1c14,interoperability,,Claim Holder,ERC-735,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.BLOCKCHAIN.WEB3.TOKENS,INF.VRT;SOC.ECO,,,,,,Claims about identities; widely referenced,Ethereum (issue draft),https://github.com/ethereum/EIPs/issues/735,erc735:,2017,"Blockchain, Web3 & Tokens",Schema Language,Solidity ABI interface,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.erc-725.48c52350,interoperability,,Identity Proxy,ERC-725,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.BLOCKCHAIN.WEB3.TOKENS,INF.VRT;SOC.ECO,,,,,,On-chain key/identity proxy; pairs with ERC-735,ERC725 Alliance / Ethereum,https://github.com/ERC725Alliance/ERC725,erc725:,2017,"Blockchain, Web3 & Tokens",Schema Language,Solidity ABI interface,R8,EXTEND,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.atom.93bf6e59,interoperability,,Atom Syndication Format,Atom,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,XML feed format,IETF,https://www.rfc-editor.org/rfc/rfc4287,—,2005,"Calendaring, Contacts & Social",Exchange Format,RFC + XML,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.jcal.3989452d,interoperability,,jCal,jCal,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,JSON serialization of iCalendar,IETF,https://www.rfc-editor.org/rfc/rfc7265,—,2014,"Calendaring, Contacts & Social",Serialization Format,RFC + JSON,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.jcard.fe01642b,interoperability,,jCard,jCard,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,JSON serialization of vCard,IETF,https://www.rfc-editor.org/rfc/rfc7095,—,2014,"Calendaring, Contacts & Social",Serialization Format,RFC + JSON,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.xcal.403dc3b2,interoperability,,xCal,xCal,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,XML serialization of iCalendar,IETF,https://www.rfc-editor.org/rfc/rfc6321,—,2011,"Calendaring, Contacts & Social",Serialization Format,RFC + XML,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.xcard.5a355fcd,interoperability,,xCard,xCard,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.CALENDARING.CONTACTS.SOCIAL,SOC.PER;ACT.EVT;XCT.TIME,,,,,,XML serialization of vCard,IETF,https://www.rfc-editor.org/rfc/rfc6351,—,2011,"Calendaring, Contacts & Social",Serialization Format,RFC + XML,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.hyper-schema.0edb2d08,interoperability,,JSON Hyper-Schema,Hyper-Schema,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.DATA.API.SERIALIZATION,INF.DAT;INF.SFT,,,,,,Hypermedia vocabulary for JSON Schema,JSON Schema Org,https://json-schema.org/draft/2019-09/json-schema-hypermedia,json-schema.org/hyper-schema,2013/2019,"Data, API & Serialization",Schema Language,JSON,R8,EXTEND,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.json-schema.148d6b4c,interoperability,,JSON Schema,JSON Schema,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.DATA.API.SERIALIZATION,INF.DAT;INF.SFT,,,,,,Structural validation vocabulary; import candidate,JSON Schema Org,https://json-schema.org/draft/2020-12,json-schema.org/draft/2020-12/schema,2010/2022,"Data, API & Serialization",Schema Language,JSON,R8,EXTEND,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.sfv.ba4b8822,interoperability,,Structured Field Values for HTTP,SFV,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.DATA.API.SERIALIZATION,INF.DAT;INF.SFT,,,,,,Item/List/Dictionary types for HTTP fields; obsoletes 8941,IETF (HTTP WG),https://www.rfc-editor.org/info/rfc9651/,—,2024,"Data, API & Serialization",Field encoding,Data types/algorithms,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.mapml.800c6c18,interoperability,,Map Markup Language,MapML,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.GEOSPATIAL.TEMPORAL,PHY.PLC;XCT.TIME;XCT.LOC,,,,,,Web-native map markup; community draft,W3C Maps4HTML CG,https://maps4html.org/MapML-Specification/,—,2021,Geospatial & Temporal,Schema Language,HTML/XML,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.jose-jwt.71dab601,interoperability,,JSON Object Signing and Encryption / JWT,JOSE/JWT,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.IDENTITY.SECURITY.PRIVACY.GOVERNANCE,XCT;SOC.PER;ACT.CYB,,,,,,JWT/JWS/JWE/JWK token suite for OIDC/OAuth,IETF,https://datatracker.ietf.org/doc/html/rfc7519,—,2015,"Identity, Security, Privacy & Governance",Exchange Format,JSON,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.scim.9d9e4888,interoperability,,System for Cross-domain Identity Management,SCIM,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.IDENTITY.SECURITY.PRIVACY.GOVERNANCE,XCT;SOC.PER;ACT.CYB,,,,,,User/Group provisioning schema (RFC 7643/7644),IETF,https://datatracker.ietf.org/doc/html/rfc7643,urn:ietf:params:scim:schemas:core:2.0,2015,"Identity, Security, Privacy & Governance",Schema Language,JSON / HTTP,R8,EXTEND,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.x-509.03e3628e,interoperability,,X.509 Public Key Infrastructure,X.509,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.IDENTITY.SECURITY.PRIVACY.GOVERNANCE,XCT;SOC.PER;ACT.CYB,,,,,,Certificate format underpinning TLS and PKI,ITU-T / IETF PKIX,https://datatracker.ietf.org/doc/html/rfc5280,—,2008,"Identity, Security, Privacy & Governance",Schema Language,DER / ASN.1,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.mnx.26473fd7,interoperability,,MNX,MNX,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.MUSIC.AUDIO.TIMELINE.MEDIA,INF.MED,,,,,,Intended MusicXML successor; not yet stable,W3C Music Notation CG,https://w3c.github.io/mnx/docs/,—,2016,"Music, Audio & Timeline Media",Exchange Format,JSON,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.nanopub-trig.d75e3227,interoperability,,Nanopublications (TriG),nanopub-trig,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.RESEARCH.DATA.SCHOLARLY.IDENTIFIERS,ACT.RES;INF.REC;INF.DAT,,,,,WM-ACT-036;WM-REC-004;WM-DAT-001;WM-MAT-005;WM-KNW-008,Four named graphs: assertion + provenance as citable unit,Nanopublication community,https://nanopub.net/guidelines/working_draft/,http://www.nanopub.org/nschema#,2010,"Research Data, Scholarly & Identifiers",Serialization Format,RDF in TriG,R6,COMPOSE,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,ext.nanopub.80ce0ccd,,shared-source-url-review,external-models.csv
ext.geozarr.7ed9871a,interoperability,,GeoZarr,GeoZarr,format-schema,vercy-external-catalogue,draft-or-proposed,source-normalized,EXT.WEATHER.EARTH.OBSERVATION,PHY.EAR;INF.DAT,,,,,,Cloud-native multidim geospatial arrays,OGC SWG + Zarr,https://github.com/zarr-developers/geozarr-spec,—,2026,Weather & Earth Observation,Encoding,Zarr metadata conventions,R8,N/A,3,40,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.mvdxml.fee174be,interoperability,,Model View Definition,mvdXML,application-profile,vercy-external-catalogue,legacy-or-superseded,source-normalized,EXT.MANUFACTURING.ENGINEERING.BIM,PHY.OBJ;PHY.BLT;ACT.PRD,,,,,,IFC schema subset for an exchange scenario,buildingSMART International,https://technical.buildingsmart.org/standards/ifc/mvd/,https://standards.buildingsmart.org/MVD/,v1.1,"Manufacturing, Engineering & BIM",Application Profile,XML + XSD,R6,COMPOSE,3,37,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
